,UserID,ISBN,BookRating
1029667,246216,006101351X,8
1029683,246216,067976402X,9
1029716,246230,0440222656,8
1029717,246230,0440225701,9
1029723,246230,0971880107,6
1029754,246247,0156027321,10
1029791,246247,0439064864,9
1029812,246247,0590353403,9
1029906,246268,0440241073,8
1029924,246304,0060930535,7
1029975,246311,0316096199,9
1029979,246311,0316666343,9
1030004,246311,0375725784,9
1030005,246311,0375726403,9
1030010,246311,0380731851,8
1030018,246311,0385492081,9
1030089,246311,0684874350,10
1030184,246324,0060392452,9
1030201,246333,0060987103,9
1030228,246344,0971880107,7
1030231,246352,014028009X,8
1030232,246354,0316666343,10
1030261,246388,0316096199,8
1030262,246388,0316776963,8
1030263,246388,0385484518,7
1030268,246391,0385484518,10
1030468,246470,044021145X,5
1030586,246507,0316666343,8
1030599,246507,0385504209,8
1030719,246513,0060938455,9
1030799,246513,0385335482,10
1030841,246513,0446610038,10
1030983,246528,044021145X,5
1030984,246528,0440214041,5
1030986,246528,044022165X,5
1031004,246529,0316666343,8
1031302,246617,0345342968,7
1031565,246625,0140067477,10
1031587,246634,0312195516,10
1031590,246634,0316096199,8
1031591,246634,0316666343,9
1031606,246634,0375726403,9
1031607,246634,0385265700,6
1031609,246634,0385504209,9
1032418,246655,0440222656,8
1033344,246691,0971880107,6
1033399,246740,0440225701,9
1033402,246740,0671021001,9
1033411,246757,0385504209,9
1033424,246759,0312195516,5
1033425,246759,0345342968,5
1033430,246759,0446310786,8
1033431,246759,0446608955,4
1033447,246759,0684874350,8
1033465,246766,044651652X,5
1033484,246771,0060928336,8
1033526,246776,0316601950,9
1033572,246776,0671510053,8
1033579,246776,0743418174,8
1033687,246798,0156027321,8
1033908,246910,0440219078,10
1033917,246915,0140293248,7
1033941,246923,0142001740,4
1033944,246932,0060928336,8
1033963,246944,0060959037,8
1033979,246956,1558743669,6
1033989,246959,0312305060,10
1034008,246959,0452282152,10
1034009,246959,0452282829,9
1034050,246995,0440213525,7
1034066,247010,0375706771,8
1034068,247010,0385504209,10
1034076,247010,0671027360,9
1034078,247010,067976402X,8
1034141,247055,0316666343,9
1034308,247057,0385503822,7
1034309,247057,059035342X,10
1034311,247059,0684872153,3
1034326,247060,0446672211,6
1034392,247097,0446610038,6
1034448,247129,0312924585,7
1034455,247129,0345361792,8
1034457,247129,0345370775,7
1034473,247129,0440206154,7
1034475,247129,0440224675,8
1034485,247129,0446610038,10
1034570,247141,0440211727,10
1034608,247166,0060934417,8
1034614,247166,0312195516,8
1034617,247166,0452282152,6
1034646,247189,0316666343,9
1034710,247201,0971880107,7
1034741,247211,0452282152,10
1034764,247228,0375706771,4
1034773,247240,0060928336,8
1034774,247240,0060930535,3
1034777,247240,014028009X,9
1034778,247240,0140293248,9
1034779,247240,0312195516,8
1034781,247240,0316601950,7
1034786,247240,0375725784,7
1034790,247240,0385504209,4
1034794,247240,0452282152,6
1034795,247240,0452282829,5
1034798,247240,0671021001,8
1034892,247262,0061009059,9
1034932,247295,0316601950,7
1034955,247336,0684872153,10
1035006,247423,0446605239,10
1035007,247423,0446606812,9
1035071,247429,0345339681,10
1035072,247429,0345339703,10
1035430,247447,0312966970,9
1035600,247447,043935806X,9
1035602,247447,0440212561,10
1035626,247447,0446310786,8
1035640,247447,0446608955,9
1035686,247447,0515131229,8
1035744,247447,059035342X,10
1035757,247447,0671001795,8
1035867,247452,043935806X,8
1035896,247482,0060502258,10
1036046,247583,0971880107,1
1036085,247609,0440224764,8
1036097,247623,044023722X,6
1036142,247664,0316601950,7
1036155,247664,0804106304,6
1036209,247726,0316284955,5
1036536,247752,0679429220,10
1036642,247790,0380789019,10
1036647,247792,0385486804,7
1036668,247829,0060392452,9
1036670,247829,0060938455,8
1036677,247829,0385505833,7
1036688,247829,0743418174,10
1036706,247840,0316776963,10
1036717,247840,0385722206,9
1036740,247840,1573229326,9
1036899,247855,0142000205,10
1036901,247855,0316096199,8
1036902,247855,0316666343,9
1036903,247855,0316769487,9
1036914,247859,0380731851,8
1036926,247868,0312195516,5
1036957,247877,0316666343,7
1036963,247878,0804106304,7
1036964,247880,0316601950,8
1037049,247918,0439139597,10
1037071,247920,0060502258,10
1037076,247927,0316666343,6
1037300,247969,0385505833,5
1037333,247998,0312983271,10
1037369,248003,0060934417,9
1037433,248015,0439139597,8
1037458,248062,0786868716,10
1037459,248063,0316284955,9
1037470,248064,0440225701,6
1037471,248064,0440236673,8
1037487,248067,0385504209,9
1037531,248098,0312305060,8
1037534,248098,0316666343,9
1037561,248107,0385335482,8
1037562,248110,0446611867,3
1037662,248155,0440224764,9
1037706,248170,0060938455,9
1037811,248221,0385504209,8
1037812,248221,0385722206,7
1037882,248221,1400034779,10
1038046,248280,0345361792,9
1038280,248362,0743237188,9
1038326,248397,1558743669,9
1038341,248409,0446611867,9
1038405,248464,0345361792,6
1038473,248468,0316601950,7
1038477,248468,0345417623,9
1038484,248468,0385504209,9
1038498,248468,0671027360,9
1038540,248477,0316569321,9
1038541,248477,0316666343,9
1038543,248477,0316769487,9
1038544,248477,0316776963,9
1038558,248477,0439064864,9
1038560,248477,0439136350,9
1038561,248477,0439139597,9
1038562,248477,043935806X,9
1038576,248477,0590353403,9
1038593,248477,0684874350,7
1038625,248479,0385335482,8
1038645,248488,0060987103,10
1038648,248492,0316284955,10
1038685,248496,0440211727,10
1038688,248496,0440224764,10
1038770,248525,0060930535,7
1038804,248531,0375727345,5
1038825,248539,0060502258,10
1038970,248566,0971880107,4
1038977,248570,0316666343,7
1039068,248602,0385504209,10
1039069,248604,0140293248,8
1039142,248649,0380789019,9
1039166,248656,0440222656,7
1039190,248656,1400034779,8
1039207,248668,0440220602,9
1039231,248677,0671510053,8
1039285,248717,0971880107,8
1039344,248718,0140298479,5
1039649,248718,0439139597,8
1039722,248718,0449212602,10
1039887,248718,0553572997,8
1040395,248726,0060930535,8
1040399,248727,0316666343,9
1040426,248735,0385503822,9
1040440,248749,0440212561,10
1040474,248755,0060392452,8
1040512,248775,0449212602,7
1040523,248784,0971880107,4
1040534,248802,0385720106,5
1040605,248815,0439139600,9
1040624,248821,059035342X,9
1040626,248821,0671510053,8
1040722,248850,0786868716,9
1040771,248901,0375707972,4
1040836,248965,0060959037,6
1040837,248965,0312195516,9
1040881,248985,0312983271,7
1040952,249040,0671001795,5
1040966,249048,0671027360,8
1040980,249053,0142001740,9
1040995,249058,0345417623,10
1041422,249140,0385505833,7
1041431,249140,0743237188,7
1041515,249150,0380789019,10
1041517,249150,0439136369,10
1041518,249150,0439139597,10
1041545,249163,0440220602,6
1041553,249174,0446310786,9
1041567,249187,0449005615,7
1041568,249187,0452282829,8
1041633,249223,0312983271,5
1041677,249227,0385720106,6
1041698,249246,0446605239,3
1041703,249246,0805063897,10
1041815,249352,0312278586,9
1041837,249359,0440221471,9
1041862,249369,0375700757,8
1041897,249393,0345417623,9
1041907,249401,0971880107,4
1041910,249405,0439064872,6
1041911,249405,0439136369,6
1041914,249405,059035342X,6
1042069,249411,0316666343,8
1042257,249539,0440241073,6
1042273,249544,0440241073,6
1042276,249551,0385720106,8
1042294,249574,0345339681,6
1042295,249578,0316769487,8
1042357,249628,006101351X,8
1042461,249628,0439064872,9
1042464,249628,0440206154,9
1042466,249628,044021145X,8
1042474,249628,0440224764,7
1042475,249628,0440226430,8
1042477,249628,0440236673,9
1042478,249628,044023722X,9
1042494,249628,0446606812,8
1042571,249628,059035342X,8
1042719,249634,0385720106,4
1042724,249634,0515131229,8
1042732,249637,0140293248,9
1042782,249688,0375727345,8
1042786,249688,0440222656,6
1042847,249695,044023722X,7
1042854,249695,0446672211,8
1042958,249712,0515131229,7
1042961,249721,0671027360,7
1043067,249732,0312195516,6
1043128,249735,0446672211,9
1043363,249827,0971880107,2
1043383,249848,0312305060,8
1043492,249862,0345337662,2
1043493,249862,0345339681,10
1043497,249862,0345342968,5
1043554,249862,0439136369,10
1043628,249862,059035342X,5
1043785,249862,0971880107,1
1043827,249866,0804106304,8
1043862,249894,0060938455,8
1043884,249894,0140067477,8
1043918,249894,0312291639,8
1044061,249894,0439139600,8
1044072,249894,043935806X,8
1044083,249894,0440219078,8
1044354,249894,0786868716,7
1044404,249894,0812550706,8
1044537,249894,1558743669,5
1044589,249895,0345342968,8
1044751,249924,0553279912,4
1044835,249953,0140067477,10
1044908,249958,0064407667,10
1044927,249958,0439064872,10
1044929,249958,0439136350,10
1044930,249958,0439139597,10
1044969,249958,059035342X,10
1045057,249989,0345337662,8
1045066,249989,0385503822,8
1045075,249989,0446672211,8
1045103,249989,0671027360,10
1045127,249989,0971880107,4
1045152,250006,0060928336,5
1045153,250006,014028009X,5
1045156,250006,0671021001,7
1045306,250078,0345370775,8
1045344,250101,0440221471,10
1045345,250101,044022165X,10
1045346,250101,0440224675,10
1045348,250101,0440234743,9
1045435,250153,0971880107,7
1045484,250184,0061009059,8
1045494,250184,0064407667,7
1045543,250184,0375707972,5
1045635,250184,0446605239,8
1045638,250184,0446608955,5
1045695,250184,059035342X,10
1045722,250184,0671510053,6
1045805,250196,0439139597,5
1045809,250196,0446612545,9
1045811,250198,0440206154,8
1045838,250223,0380731851,8
1045875,250249,0345361792,10
1045897,250273,0060502258,8
1045951,250300,0385484518,10
1045954,250300,0399501487,10
1045963,250300,0446606812,6
1045964,250300,0446608955,8
1045966,250300,0446611867,5
1046033,250301,0060987103,6
1046034,250301,0156027321,8
1046288,250342,0375727345,8
1046326,250347,0156027321,5
1046338,250353,0804106304,8
1046421,250359,0743418174,5
1046511,250367,0439064864,7
1046541,250368,0312195516,9
1047225,250406,0316666343,9
1047239,250407,0060930535,7
1047303,250454,044023722X,8
1047331,250459,0345417623,9
1047353,250471,0140293248,7
1047368,250477,0345353145,8
1047383,250478,0060938455,7
1047404,250494,0439139597,9
1047426,250503,0316769487,8
1047443,250509,0399501487,7
1047476,250510,0316601950,7
1047564,250510,0684872153,9
1047613,250517,0440224675,8
1047643,250533,0743237188,8
1047659,250544,0312195516,9
1047716,250609,0345339703,10
1047728,250622,0142000205,7
1047802,250645,0440212561,8
1047804,250645,0440220602,8
1048141,250709,044651652X,10
1048216,250724,0449005615,8
1048308,250748,0140293248,7
1048672,250764,0684872153,8
1048747,250800,0385504209,10
1048749,250800,0452282152,8
1048759,250832,0316601950,7
1048760,250832,0316666343,8
1048788,250851,0440206154,4
1048789,250851,0440224675,4
1048813,250876,0684872153,10
1048841,250894,0142001740,6
1048889,250919,0060915544,10
1048906,250925,0060938455,10
1048908,250925,006101351X,8
1048940,250925,0440206154,7
1048944,250925,0440220602,8
1049037,250935,0312305060,6
1049179,250936,0446605239,10
1049247,250939,0380789035,7
1049255,250940,0380789035,8
1049256,250947,0446610038,9
1049322,250962,0312924585,8
1049327,250962,0345313860,9
1049331,250962,0345361792,6
1049370,250962,0385504209,7
1049640,250987,0385335482,7
1049702,250989,0743418174,8
1049714,251003,0140067477,3
1049731,251003,044651652X,5
1049783,251009,0060928336,8
1049969,251093,0385484518,7
1050076,251115,0440220602,8
1050098,251122,0440224764,8
1050100,251122,0440234743,9
1050115,251133,0312195516,9
1050139,251140,014028009X,10
1050140,251140,0140298479,8
1050146,251140,0312278586,10
1050148,251140,0312291639,10
1050156,251140,0316601950,10
1050157,251140,0316666343,7
1050210,251140,0385335482,8
1050219,251140,0440211727,8
1050227,251140,0446672211,10
1050250,251140,0671003755,10
1050322,251149,0060987103,9
1050325,251149,0156027321,10
1050331,251149,0385504209,3
1050378,251164,0060934417,7
1050388,251164,0316769487,8
1050394,251164,0375726403,6
1050395,251164,0375727345,7
1050453,251199,0452282152,10
1050472,251223,1400034779,5
1050488,251242,0345342968,8
1050489,251242,0345353145,9
1050527,251253,0449005615,10
1050584,251278,0140298479,3
1050586,251278,0380789035,10
1050635,251317,0060928336,5
1050636,251317,0316776963,4
1050677,251325,0842329129,10
1050966,251352,0440241073,6
1051025,251377,0440206154,8
1051026,251377,0440224764,5
1051028,251377,059035342X,9
1051034,251378,0446610038,9
1051044,251391,0440213525,6
1051112,251394,0156027321,10
1051152,251394,0345339703,10
1051198,251394,0385722206,9
1051410,251394,0805063897,7
1051418,251394,0812550706,9
1051549,251408,0345342968,10
1051589,251422,0140067477,7
1051616,251422,0312291639,8
1051648,251422,0345353145,5
1051924,251422,0385504209,10
1051980,251422,0440222656,7
1051985,251422,0440226430,8
1051993,251422,0446310786,10
1052072,251422,0452282152,7
1052178,251422,0671021001,10
1052337,251422,0971880107,1
1052388,251423,0060934417,8
1052394,251423,0375725784,8
1052402,251423,0812550706,9
1052410,251431,0385486804,8
1052413,251439,0345361792,8
1052566,251478,0142001740,8
1052581,251488,0156027321,8
1052586,251495,0060976845,7
1052630,251495,0385484518,8
1052781,251509,0446606812,9
1052795,251518,0440206154,8
1052817,251522,0679429220,9
1052823,251527,0316666343,10
1052824,251527,044651652X,8
1052867,251560,0375725784,10
1052871,251560,0446611867,5
1052876,251560,1400034779,9
1052893,251575,0385335482,7
1052927,251580,0060930535,8
1052976,251606,0060959037,9
1052989,251606,0446672211,9
1052994,251606,0671003755,5
1052995,251606,0671510053,6
1053003,251606,067976402X,10
1053429,251613,0446606812,5
1053743,251613,0684801523,8
1053756,251613,0684874350,10
1054155,251620,0345337662,8
1054174,251637,0375727345,4
1054474,251727,0060987103,7
1054542,251744,0140298479,10
1054543,251744,0312278586,8
1054545,251744,0316666343,9
1054557,251751,0380789019,8
1054567,251754,0385504209,1
1054579,251757,0446672211,9
1054625,251811,0060934417,10
1054718,251843,0345443284,8
1054748,251843,0385504209,7
1054774,251843,0440212561,10
1054783,251843,0440225701,5
1054844,251843,0553572997,10
1054863,251843,0671027360,10
1054932,251843,0805063897,10
1055048,251844,0316096199,8
1055065,251844,0375700757,7
1055100,251844,0440212561,10
1055105,251844,0440221471,8
1055123,251844,0446310786,10
1055150,251844,0452282152,8
1055305,251864,0060938455,8
1055332,251890,0439064872,9
1055378,251947,0060934417,7
1055394,251972,0060928336,8
1055436,252006,0142000205,6
1055529,252034,0345339681,7
1055534,252038,0060934417,2
1055558,252066,0380789019,8
1055559,252066,0812550706,8
1055604,252071,0316666343,9
1055674,252071,0385335482,7
1055745,252071,0446608955,7
1055756,252071,0446672211,7
1055997,252080,044023722X,7
1056109,252172,0060934417,7
1056218,252222,0440211727,9
1056228,252222,0446310786,7
1056370,252227,044022165X,7
1056372,252229,0142001740,8
1056373,252229,0316666343,9
1056376,252229,1400034779,8
1056378,252233,0345370775,6
1056381,252233,0440219078,10
1056428,252268,0156027321,4
1056484,252279,0451524934,8
1056521,252287,0515131229,6
1056756,252349,0671027360,8
1056804,252385,0380731851,8
1056832,252409,0380789035,10
1056833,252409,044021145X,8
1056959,252507,0380789019,7
1057072,252559,0440214041,10
1057077,252560,0345342968,9
1057098,252573,0449005615,4
1057184,252622,0553572997,6
1057186,252622,0971880107,5
1057240,252642,0060959037,9
1057241,252642,0060987103,8
1057469,252676,0440236673,7
1057485,252693,0671003755,8
1057503,252695,0060934417,7
1058483,252698,0375700757,8
1058494,252703,0446606812,5
1058568,252736,0440226430,9
1058573,252752,0446672211,8
1058576,252764,0060987103,10
1058672,252806,0316284955,7
1058694,252806,0743237188,7
1058768,252820,0345337662,5
1058771,252820,0345361792,8
1058868,252820,0671510053,8
1059129,252827,1400034779,10
1059158,252829,0439064864,10
1059159,252829,0439064872,10
1059160,252829,0439136350,10
1059161,252829,0439136369,10
1059162,252829,0439139597,10
1059163,252829,0439139600,10
1059164,252829,043935806X,10
1059165,252829,0590353403,10
1059166,252829,059035342X,10
1059250,252846,0380789019,8
1059505,252848,0440211727,9
1059509,252848,0440222656,7
1059735,252865,0312924585,9
1059739,252865,0316601950,7
1059775,252865,044021145X,8
1059882,252874,0671003755,9
1059949,252909,0375706771,7
1060053,253005,0316601950,8
1060054,253005,0316666343,7
1060059,253005,0385504209,10
1060094,253028,0440221471,8
1060096,253033,0385484518,7
1060108,253052,0312305060,9
1060114,253062,044651652X,8
1060149,253082,0786868716,5
1060165,253105,0671027360,9
1060172,253106,0060934417,9
1060179,253106,0312278586,8
1060216,253106,0446310786,9
1060219,253106,0446605239,7
1060279,253120,0060502258,6
1060284,253133,0312195516,8
1060344,253209,0316776963,9
1060361,253226,0156027321,8
1060468,253265,0375706771,9
